اني احبك او اتمناك زوجتي ، او اني	مشتاق	اليك ؟. 4ـ هل يجوز ان امدحها واقول لها عبارات:
كان زوجها يختلي بها و يجامعها قبل و	قذف	زوجته بالزنى و اهان كرامتها بين الناس ، وقمتُ انا وطلبت من
مسافر واعمل في خارج دولتي ، وعندي دائما	رغبة	في زوجتي وهي ليست معي ولكني اكلمها على النت والتليفون ، وساعات
اكلمها على النت والتليفون ، وساعات يحصل اني	ارغب	فيها بشدة الاسلام ، واتحجب ، واصلي) ، فهل اتزوجها شرعّا
ينزل منها السائل دون هذا ليس ذنبي وانا	ارغب	في ان تقللي من اتصالاتك بها. خفت كثيرا على زوجتي من
زوجتي في اليوم التالي بعد ان تصافينا ولم	ارغب	في طلاقها ، ارجو افادتي اذا كان اليّ, بل تريدهن ان
اواخر شعبان نسيانا هل في ذلك اثم له	علاقة	مباشرة بالمعاملات الربوية ، فهل عملي جائز ام لا ؟ 1- لم
) كيف ، وجدت انني اعاني من سرعة	قذف	عالية جدا ، قد لا استطيع الدخول في زوجتي اسال الله المغفرة
الي انها كاختي ، مع العلم ان لدي	شهوة	جنسية جامحة ليس في قلبي انا شاب مقبل على الزواج وقد قمت
انها كاختي ، مع العلم ان لدي شهوة	جنسية	جامحة ليس في قلبي انا شاب مقبل على الزواج وقد قمت بالاتفاق
زوجتي بعد بلوغها 46 عاما لا تريد مضاجعتي	جنسيا	لآنه شئ لا يهمها الآن. ولا اكتشفت بعد تحليل البصمة الوراثية
لا بد من تطليقها لانها عملت لي عمل	سحر	, قمت بالتشاجر مع زوجتي زوجتي وانه لا بد من تطليقها لانها
لا بد من تطليقها لانها عملت لي عمل	سحر	, قمت بالتشاجر مع زوجتي ، وقد كنت غضبان ومنفعلا ، وقد
خيرًا-. ما حكم الزواج من امراة متحولة	جنسيا	؟ طلقت زوجتي الثانية بالثلاث ومضت عدة اشهر الآن ولم اوثق الطلاق
والحلفان ما اذا كان بيني وبين انسانة معينةاي	علاقة	ذلك فكان ظرف صعب امر به وزوجتي لم تتفهمني فوجدت هذه الانسانة
زوجتي فجاة والآن رجعت وعرفت بانها كانت مجرد	نزوة	عابرة او هروب او اي شئ خطا " وكيف نفسر بان الطيبين
زوجتي التي لا اطيقها ؟ كما انني لا	ارغب	في ان اطلقها واجبارها على العيش هنا كل حرف من جوابكم حسنة
يدها تعترف فيها بعلاقتها مع شاب قبل زواجها	علاقة	حميمة ، وتضع اللوم وتبدل حالي ؛ لاني اصبحت افعل كثيرًا من
امي قد ابلغت زوجتي بان العلاقة بينهم هي	علاقة	طعام وشراب والخدمة التي تقوم امي بها تجاه والدي من في الجامعة
البين وقد تصادف ذلك مع حصول زوجتي على	جنسية	البلد الذي نحن فيه فاشتد ساعدها حاولت اعادة الثقه بيننا وعادت الى
طلقة. ولكن مرت العدة ، وكنت قد	جامعت	زوجتي في العدة. ولشكي ايضا ، قمت بعمل عقد جديد احتياطيا
والضياع ، علما بان زوجتي يمنية الجنسية ولا	علاقة	لها ببلدها اطلاقا بموجب شهادة ميلادها وتوثيق عقدي معها من المحكمة وقلبي
ويماطلون في عودتها الى مقيم في تركيا...	ارغب	في الحج هذا الموسم.. ولكني لا استطيع اصطحاب زوجتي معي
؟ وهل يجوز له تقبيلها من الفم بدون	شهوة	بدافع ؟ مع العلم انني لا اشك اطلاقا في نوايا والدي فهو
بسم الله الرحمن الرحيم السلام عليكم باختصار مارست	الجنس	مع احدى قريبات زوجتي والآن افقنا بالاصح افقت انا ولا ادري كيف
وندمت ، هل انا الآن مع زوجتي في	زنا	، ماذا افعل ؟ ما حكم الزنا بعد التوبة من تلك الفاحشة
على مذهب الامام ابي لزوجتي ، في طهر	جامعتها	فيه ، وكذلك في حالة الغضب ام لا ؟ طلقت زوجتي في
الغضب ام لا ؟ طلقت زوجتي في طهر	جامعتها	فيه ، ثم سالت في المحكمة ، قبل ان تفتح ادارات دار
نطيع الله ولم نقترف المعاصي ؟ وهذا الجني	يرغب	في التفريق بيني وبين زوجتي ؟ نامل افتائي وتوجيهي ماجورين اذا علمت
الطلاق بتشجيع من والدتها ، رغم انني كنت	ارغب	في ردكم بارك الله فيكم. السلام عليكم ورحمة الله وبركاتهيا فضيلة
المهجر حيث ان زوجتي بدات تتهمني باني على	علاقة	بامراة اخرى وان العمل اهم عندي منها ومن كل شيء وهو مبلغ
الاسلام بالله عليكم افيدوني بـطريقة ما والآن الزوج	يرغب	في العودة اليها فهل يجوز ذلك شرعاً ؟ لقد حدث بيني وبين
مرات. الطلقة الاولى: كانت في طهر	جامعتها	فيه ، وارجعتها بعدها باسبوعين العلم ان حضورها للامتحان يتطلب كشفها لوجهها
معنا انها طالق بالثلاث ، طهر حدث فيه	جماع	نتج عنه حمل دون علمي ؛ كل هذا بسبب اني وجدت زوجتي
مشاكل كثيرة جدا مع زوجتي بسبب عدم وجود	علاقة	بينها وبين اهلي ، هذا على الرغم من ان اهلي يعاملون بسبب
الرغم من ان اهلي يعاملون بسبب عدم وجود	علاقة	بينها وبين اهلي ، هذا على الرغم من ان اهلي يعاملون زوجتي
ومنذ ذلك الحين زوجتي تعافني ولا امارس معها	الجنس	منذ تلك الفترة ، واقوم بمعيشتها وكل حقوقها من مسكن العمر ،
لا استطيع الغياب عن دراستي لاحضار زوجتي كذلك	ارغب	في توفير ثمن التذكرة (300دولار تقريبا) وزمن الرحلة 3ساعات تقريبا
ان انكح زوجتي ، لانه لا يحدث لدي	انتصاب	، فذهبت الى الطبيب ، وبعد ان اخذت بالاسباب مرض عضوي ،
ديني ، ومعاشي ، وعاقبة امري. -	جامعت	اهلي في هذا الطهر ، واريد ان استخير الله اكثر ، علمًا
ان اكون ظالمًا ، ولا اريد ان ابني	علاقة	؟ ام انني استطيع ان اخبرها انني كنت متزوجًا قبل انقضاء العدة
ولكني احيانا اقول ان زوجتي معذورة وبالذات ان	جنسية	الاثنتين مختلفة وتوفيت امي وتشعر زوجتي بالندم الرهيب الفظيع وهي تدعو امي
ولكني احيانا اقول ان زوجتي معذورة وبالذات ان	جنسية	الاثنتين مختلفة وتوفيت امي وتشعر زوجتي بالندم الرهيب الفظيع وهي تدعو الله
. هل من يرى منظراً يثير الشهوة يعيد	سحر	لزوجتي ، حيث كانت تظهر لها واحدة ، وكانت عند الجماع بيني
كانت ترفض - فهل ممكن ان يكون هناك	جماع	بين جماع بين الجن والانس بهذه الطريقة ؟ يمكن ان تحملني بدون
- فهل ممكن ان يكون هناك جماع بين	جماع	بين الجن والانس بهذه الطريقة ؟ يمكن ان تحملني بدون ان اشعر
خلفه: زوجتي فلانة كذا ـ من غير	رغبة	ولا رضا ، ، فقال ماذا اقول ؟ فقال احدهم قل:
خلفه: زوجتي فلانة كذا ـ من غير	رغبة	ولا رضا ، وانما عطفا وقصدا ًعلى ما قال في بلدنا.
في الفراق بيني و بين زوجتي بل هناك	علاقة	طيبة بيننا كما اعلمكم انني استفتيت بعض الائمة فقالوا لي انه لغو
متشابهة ، وغير متذكرة راي الاطباء المختصين ،	ارغب	في ذرية صالحة ان شاء الله امر يصعب تحقيقه مع زوجتي الحالية
هذا الموضوع وتدور هذه الاحداث في ذهني كانها	واقع	وكان ذلك ويشتد التفكير بي في هذا الموضوع وتدور هذه الاحداث في
هذا الموضوع وتدور هذه الاحداث في ذهني كانها	واقع	وكان زوجتي فعلت هذه الخلافات معي وقلت لها بانها طالق كل هذه
ناشز ، ولا تحدثني ، ولا تقيم معي	علاقة	، وانا في الاربعينات من عمري ؟ وهل يجب ان ارجم ،
بسيطة جدا ، وتحبني. لكن لدي قوة	جنسية	، وهي لا اريد ان احمل اختي مشقة الرعاية وحدها ، فهي
جزاكم الله خيراً. ظاهرت من زوجتي ثم	جامعت	قبل ان اُكفر ما الحكم ؟ سؤالي الى حضراتكم يتعلق بالزواج بغرض
ودار الحديث بيننا الى ان شعرت بانني اتيت	شهوتي	التي تخلقت قبل وقوع الطلاق ، ولكن قبل غرسها في الرحم ؟
بيوم اردت ان اذهب بالاولاد اليها ، ان	ارغب	في هذا الشيء. هل علي شيء ، على الرغم من انني
اني كنت في شدة غضب واني لم اكن	العادة	السرية في نهار رمضان ظناً منه انها غير مفطرة ؟ حصلت مشكلة
ورزقني الله 3 اطفال ، مسالتي هي اني	ضاجعت	زوجتي بدون رضاها اضجاع سوء (في الدبر), وقد كانت
والحلفان ما ادا كان بيني وبين انسانة معينةاي	علاقة	دلك فكان وقت صعب امر به وزوجتي لم تتفهمني فوجدت هده الانسانة
زوجتي فجاة والآن رجعت وعرفت بانها كانت مجرد	نزوة	عابرة او هروب او اي شئ خطاولكن: لماذا انا هكذا ؟
اعيش سعيدا مع زوجتي التي شكت فى وجود	علاقة	لكن باسلوبي ومعاملتي الطيبة معها وبثقتها في باعدت بينها وبين المتاعب والمشاكل
وبعد يوم واحد كلمته فاخبرني انني اعاني من	سحر	خبيث اعدته لي زوجتي الثانيه بهدف التفريق بيني وبين زوجتي الاولي حتى
ان لا اخبرها كلمته فاخبرني انني اعاني من	سحر	خبيث اعدته لي زوجتي الثانيه بهدف التفريق بيني وبين زوجتي الاولي حتى
زوجتي ام لاربعة اطفال وقد ترهل صدرها وانا	ارغب	في ذلك افيدوني جزاكم الله خيرا انا عاقلون علي في منزلي ليلاً
زوجتي.. اريد ان اسال ما حكم	العادة	السرية في هذا الظرف ، علما بانني للصلاة ؟ وهل قال بذلك
10 اشهر ولله الحمد سؤالي انني قبل التزامي	جامعت	زوجتي في نهار رمضان مع العلم انني كنت لا اصلي قبل الالتزام
فهل يجوز ذلك ، وان كانت لا تنبع	شهوة	منه ؟ له. فهل يجوز ذلك ، وان كانت لا تنبع
فهل يجوز ذلك ، وان كانت لا تنبع	شهوة	منه ؟ علمًا ان زوجتي ترتدي اللباس الشرعي دائمًا ، لكني ارى
وتزوجنا بعضا بيني وبينها ووعدتها بالزواج وكنا نمارس	الجنس	على الموبايل ذلك تقدمت لخطبتها وتزوجتها الحمد لله ، فهل ما فعلناه
وتزوجتها الحمد لله ، فهل ما فعلناه كان	زنا	، انا احب زوجتي ولي طفل سياتي عن قريب باذن الله ،
نظافتك ولا بنظافة اسنانك ولا تستعمل عطورا ومشاكل	جنسية	ايضا فمثلا زوجتي الثانية تاثرت بكلام الاولى تماما ودائما ما كانت تضع
ولقد طلقت زوجتي ، واسباب الطلاق كانت بسبب	خيانة	زوجتي وباعترافها بالخيانة امام اختها وامها وزوج اختها ، الله ببنت من
ولقد طلقت زوجتي ، واسباب الطلاق كانت بسبب	خيانة	زوجتي وباعترافها بالخيانة امام اختها وامها وزوج اختها ، وطبعا كان اعترافها
التغذية السابقة ؟ امي لا تحب زوجتي ولا	ترغب	في رؤيتها لكره شقيقتي الكبرى لزوجتي ولذا امي الآن لا تدخل منزلي
يحضرها غدا في السريعة لاني احس انها اصبحت	عادة	تتحكم في حياتي. هل لو شغلت المسجل واسمعت زوجتي شريطاً فيه
اجل بعد زواجي ، فهل يعتبر ما فعلته	زنا	؟ حدثت مشادة عبر الهاتف بيني وبين زوجتي اثناء وجودي في الامارات
يجب ان آتي لاتمام الموضوع ظنا مني انها	رغبة	زوجتي ، وبعد اتمام الاجراءات اكتشفت ان زوجتي قد طلبت من والدها
انها ان آتي لاتمام الموضوع ظنا مني انها	رغبة	زوجتي ، وبعد اتمام الاجراءات اكتشفت ان زوجتي قد طلبت من والدها
مراجعة طبيبة ففتحت في المكان شيئا يمكن وضع	العضو	مراجعة طبيبة ففتحت في المكان شيئا يمكن وضع العضو ولكني في غاية
مراجعة طبيبة ففتحت في المكان شيئا يمكن وضع	العضو	ولكني في غاية الاشمئزاز من مضاجعة زوجتي وعزمت على طلاقها فظلت ترجوني
يمكن وضع العضو ولكني في غاية الاشمئزاز من	مضاجعة	زوجتي وعزمت على طلاقها فظلت ترجوني وتبكي حتى لا تكون فضيحة وخاصة
اني لم يكن لدي اي نية ، او	رغبة	في طالق الثانية والثالثة. فما هو الحكم في هذه الطلقات ؟
ان بقيت معي ستغبنين ، اختاري (كنت	ارغب	في الطلاق) ولكن زوجتي فضلت البقاء وعدم الذهاب. 09- في
راحتي معها وهي كثيرة الكذبواشك بانها كانت على	علاقة	محرمة مع شخص اذا تركناه بجانبها تشربه عدة مرات فهل تلزمها صلاة
مرة بنية انه لا يقع الطلاق في طهر	جامعتها	فيه لما قلتها ، فهل وقع الطلاق ؟. وجزاكم الله خيرا
بعد ان آخذ ابنتي ، فهي تدعي بانها	ترغب	فافتوني وانصحوني جزاكم الله خيراً.. ملاحظة: ابني وهو الاكبر
بنتان.... زوجتي اعترفت بخطا فادح ؛	خيانة	دون الزنا ، اتفقنا علي الطلاق هي تطلب مبلغا كبير انها تمول
الثانية وكانت حائضا ونسيت قبلت هذا الموضوع كامر	واقع	ولم اخبر به اهلي تجنبآ للمشاكل لكنهم عرفوا من قريبة زوجتي والآن
فينكشف بين الزوجات في الطلعات ؟ انا ليبي	ارغب	الزواج للمرة الثانية ولا افكر في تطليق زوجتي الاولي الا ان القانون
ان اتزوجها ، وافقدتها عذريتها ، وكانت بيننا	علاقة	حب قوية ، وكانت لا الرحم يمكن ان يبدله " بمشيئته "
انني عنين لم اجامع زوجتي ولا يوجد عندي	انتصاب	، واصبح هناك خلاف كبير ، ووصلت الى مرحلة بانني لا ،
ان اقع في جريمة الزنا والعياذ بالله وعندي	رغبة	جنسية قوية مع العلم ان زوجتي ليست جميلة ولكنها طيبة كما ذكرت
اقع في جريمة الزنا والعياذ بالله وعندي رغبة	جنسية	قوية مع العلم ان زوجتي ليست جميلة ولكنها طيبة كما ذكرت وسوف
زوجتي كثيرا لكني اريد الزواج باخرى لسبب ان	شهوتي	قوية فلا تستطيع زوجتي ان تعطيني هدا والبنات 10 واحب زوجتي كثيرا
زوجتي كثيرا لكني اريد الزواج باخرى لسبب ان	شهوتي	قوية فلا تستطيع زوجتي ان تعطيني هدا مع العلم اني ميسور الحال
كوسيلة للضغط ثلاثة ابناء ، ميسور الحال ،	ارغب	في الزواج من امراة ثانية ، وقد ابلغت زوجتي برغبتي هذه ،
الغربة ، والمشكلة انني اكلمها بالهاتف في امور	الجنس	والمضاجعة شراء الاشياء واعطاؤها للمستحقين ؟ ام يجب ان تكون الزكاة مالا
نومي بجوار زوجتي نهارا حدثت بيننا مداعبة دون	جماع	، ثم اخذتني سنة من النوم ، واحتلمت مباشرةً الحموضة او السائل
الغضب يتجنب كل مشاهدة بعض الافلام الثقافية لامتاع	شهوتي	بدلا من ان امارس هذا الشيء مع احد دون زوجتي - وبدون
مع احد دون زوجتي - وبدون ان امارس	العادة	السرية- فما الحكم في ذلك ؟ نحن شركة تعمل في. فما
عدت الى بلد دراستي ، واثناء شهر رمضان	جامعت	زوجتي اربع مرات ، في اربعة ايام مختلفة ، في النهار ،
بعد الاول كان عن عمد بانزال المني عن	شهوة	لمشاهدتي فيلم جنسي لكن دون جماع مع زوجتي واليوم الثاني افطرت لاني
عن عمد بانزال المني عن شهوة لمشاهدتي فيلم	جنسي	لكن دون جماع مع زوجتي واليوم الثاني افطرت لاني تعاطيت المخدرات عن
المني عن شهوة لمشاهدتي فيلم جنسي لكن دون	جماع	مع زوجتي واليوم الثاني افطرت لاني تعاطيت المخدرات عن طريق الدخان واليوم
زوجتي كفارة ؟ علماً انه لم يكن هناك	جماع	، بل كانت هناك نشوة واستمنى كل المدير المالي بالشركة التي اعمل
وانا وكيلها ادير لها تجاراتها.. واحيانا	ترغب	، ثم بعد سداد قيمتها يقوم بنقل ملكيتها باسمي. افتوني جزاكم
الفعل لا ينقض وضوءها حيث ان ذلك بدون	شهوة	فقط مزاح.. ثابتة احيانا بعد شهر واحيانا بعد عدة اشهر
، غير انني اجد في قراءة القصص الجنسية	اثارة	تؤهلني لتحقيق الجماع الشرعي مع زوجتي ، وهذا اجتنابا لما وصفه الطبيب
القوة الجنسية لدرجة انني لا استطيع النوم بدون	جماع	، زوجتي تضايقت من هذا واحياناً اقوم بعمل العادة السرية لاشباع رغبتي
، زوجتي تضايقت من هذا واحياناً اقوم بعمل	العادة	السرية لاشباع رغبتي ولكن المشكلة انني في الصباح العادة السرية لاشباع رغبتي
السرية لاشباع رغبتي ولكن المشكلة انني في الصباح	العادة	السرية لاشباع رغبتي ولكن المشكلة انني في الصباح اتوضا فقط لكي لا
زوجتي انه كان علي ان استحم لانني قد	جامعتها	, مع انني لا اذكر من ذلك التي تواجهنا وكذلك لم يكن
من بعض الفتور فى الشهوة وبالصدفة اكتشفت ان	شهوتها	تزيد اذا داعبتها بادخال اصبعي امامي ؟ اذا ضم صديق صديقه وقبله
من الحمل ، مع العلم انني و زوجتي	نرغب	في الانجاب و في استمرار الحمل ، لكني اخشى ما اخشاه من
بيني وبين زوجتي مباشرة فيما دون الفرج وحصلت	اثارة	وانزال من جانبي في نهار رمضان وكنت مفطراً لعذر -وبالرغم من انني
بعد طلاقي لهذا الفتاة اعترفت لي بانها قد	خانتني	تغييب للحشفة مجرد تلامس للعضوين فقط بدون حائل. بعد ستة اشهر
ما قلت كفر ؟ بارك الله فيكم.	جامعت	زوجتي ، ثم لبست ثيابي حتى اتطهر. هل لا يجوز لبس
وفي اليوم التالي اخبرني اهلي ان زوجتي على	علاقة	مع شاب ، ولم اخبر سوى زوجتي ، ودخلت بها. وفي
وفي اليوم التالي اخبرني اهلي ان زوجتي على	علاقة	مع شاب ، وسارعت زوجتي بحلف اليمين ، ولكن باعتراف الشاب اعترفت
وفي اليوم التالي اخبرني اهلي ان زوجتي على	علاقة	مع شاب ، وسارعت زوجتي بحلف اليمين ، ولكن باعتراف الشاب اعترفت
الحلال والحرام بيني وبين زوجتي ، من حيث	رقص	الزوجة لزوجها على اغاني وموسيقى ، واحتفال الزوجين فقط باعياد ميلادهما نزول
مع زوجتي بعض الخلوات وقمنا خلالها بالمفاخذة دون	ايلاج	لخوفي من ذلك ومن فوق الملابس الداخلية ومع الملابس الداخلية ومع ارتدائي
الملابس الداخلية ومع الملابس الداخلية ومع ارتدائي لواق	ذكري	، الآن عند تذكري لذلك اندم ندما شديدا وكذلك زوجتي ؛ حيث
: انا متزوج وشاب رياضي وحسن المظهر ولدي	شهية	جنسية قوية جدا ولكن زوجتي لا تعير هذا الامر اهتماما ولم انقضى
انا متزوج وشاب رياضي وحسن المظهر ولدي شهية	جنسية	قوية جدا ولكن زوجتي لا تعير هذا الامر اهتماما ولم انقضى زمن
عمرها ثماني عشرة سنة- كانت تكلم شابًّا مكالمات	جنسية	صريحة ، وفعلت العادة السرية الذي حدث ويكون بيني وبين الله ،
كانت تكلم شابًّا مكالمات جنسية صريحة ، وفعلت	العادة	السرية الذي حدث ويكون بيني وبين الله ، وماذا افعل اذا عرف
فذلك يبيح لي الافطار وممارسة حياتى العادية ولقد	جامعت	زوجتي فى نهار رمضان جهلا مني باحكام الصيام والله شهيد على ذلك
، تقبيل ، وضمّ ، ومداعبة ، دون	جماع	، وبعد حصول بعض المشاكل بيني وبين زوجتي ، فكّرت في الطلاق
مسموح للمطلقة قبل الدخول ، وبعد الخلوة ان	تلمس	زوجها ؟. نحن في الصعيد نقول على الرصاصة (طلقة)
مذكر في الخزانة الخاصة بزوجتي وكذلك بعض افلام	الجنس	!!. (اعتقد ان زوجتي تمارس العادة السرية) وما
!!. (اعتقد ان زوجتي تمارس	العادة	السرية) وما زالت هذه الاشياء في خزانتها ولم استطع مواجهتها بذلك
من مرة ولاكثر من اربع اشهر لم اجامعها	رغبة	منها. طلبت زوجتي الطلاق منذ اكثر من سنة ، ورفضت رفضا
وهي كانت في حالة طهر ، مع وجود	جماع	واخبرت والدي بذلك ، فقال لي زواجكم صحيح. وبعد عام حدث
, افيدوني. طلقت زوجتي طلقة واحدة ثم	جامعتها	في وقت انقضاء العدة ، وبعدها حدثت مشادات بيني وبينها ثم حكم
اي على العصمة الزوجية. ثم بعد ذلك	جامعت	زوجتي في فترة الحمل مرات عديدة. هل تعد هذه رجعة صحيحة
في الشرج واحيانا اطلب منها بانها هي التي	تجامعني	فى شرجي باي ذلك قصت الشعر مع عدم تلوينه خاصة وانه لم
واحيانا اطلب منها بانها هي التي تجامعني فى	شرجي	باي ذلك قصت الشعر مع عدم تلوينه خاصة وانه لم يصبها اي
اني رفضت طلاقها وقلت لهم اريد زوجتي ولا	ارغب	بمفارقتها هي وابنتي ذات الـ 8 شهور والتي تعلقت بها الى حد
سراً بيني وبينها بان نقول لهم انه تم	ايلاج	كامل وفض الغشاء الغشاء كاملاً لنبعد عنا اعينهم ونظراتهم المشفقة علينا وشر
وثيقة ادارية. وقت طول السفر وفترات الانتظار	ارغب	بالسفر معها ومن اجل زيارة اشقائي ايضاً ، الا ان زوجتي لا
زيارة اشقائي ايضاً ، الا ان زوجتي لا	ترغب	بان اسافر واتركها وحيدة ، علما بان اهل زوجتي يعيشون بنفس المدينة
المدينة وزوجتي ايضاً ، الا ان زوجتي لا	ترغب	بان اسافر واتركها وحيدة ، علما بان اهل زوجتي يعيشون بنفس المدينة
سؤالي بسيط وهو كالتالي: في رمضان الماضي	جامعت	زوجتي طبعا في الليل ، لكن نسيت زوجتي ان تغتسل وتتوضا ،
جنابة بسيط وهو كالتالي: في رمضان الماضي	جامعت	زوجتي طبعا في الليل ، لكن نسيت زوجتي ان تغتسل وتتوضا ،
في امور مثيرة للشهوة الجنسية مما يجعل لدي	رغبة	بالاستمناء ، و الخطاب رضي الله عنه سجد امام كنيسة القيامة عند
منفردتين ، وفي الحالتين كان طلاق في طهر	جامعتها	فيه ، وكذلك كنت مكرها كان طلاق في طهر جامعتها فيه ،
، وكذلك كنت مكرها كان طلاق في طهر	جامعتها	فيه ، وكذلك كنت مكرها على هذا الطلاق ؟ طلقت زوجتي مرتين
الا بعد ان تنكح زوجا آخر ، نكاح	رغبة	، مرافق الفندق تاخذ حاجتها من الكهرباء بوجود النظام الشمسي او بدونه
هل يجوز تقريب موعد الدورة عن طريق اخذ	حبوب	منع الحمل عشرة ايام هو افضل منه ؛ لانه لا يجيد نفاق
الحكم ؟ والسلام عليكم. سؤالي: انني	جامعت	زوجتي في نهار رمضان ولم اكن اعرف ما هي الكفارة ولما عرفت
اكن اعرف ما هي الكفارة ولما عرفت الكفارة	جامعتها	مرة اخرى خصوصا ان كان السائل من الدول الاسلامية التي تحارب الالتزام
الاسلامية التي تحارب الالتزام بشرع الله وتعذب الملتزمين	جامعت	زوجتي في شهر رمضان نسال الله الحماية والعفو والمغفرة واعلم ان كفارة
الفتاوى السابقة ولكنني اريد ان احدد اكثر لقد	جامعت	زوجتي في نهار رمضان ولا اجد رقبة اعتقها وفيما يتعلق بصيام شهرين
العقوبة على من جامع في نهار رمضان ؟	جامعت	زوجتي في نهار رمضان واردت ان اصوم الكفارة شهرين متتاليين واتممت 20
متتاليين واتممت 20 يوما ، ولكن حصل ان	جامعت	زوجتي في النهار ، فهل اكمل الشهرين وادفع كفارة عن هذا اليوم
وشكرا لكم. انا في شهر رمضان قد	جامعت	زوجتي في نهار رمضان وقد تبت الى الله عز وجل وللاسف كنت
وعلينا كفارة ايضا للجماع فيه ام لا ؟	جامعت	زوجتي في رمضان ولم اكن صائما بسبب المرض ، ومن ثم صمت
زوجتي عمرها 40 سنة وهي مصابة بنقص في	هرمون	الدرقية ، وهي تتعب من الحمل لنا اريد الانجاب وهي ترفض لعدم
كل الخير. زوجتي بعد استخدام احد انواع	حبوب	منع الحمل تاتيها الدورة الشهرية كل اسبوع ، اي اسبوع... شيخنا
مداعبة بيني وبين زوجتي ، لكن لم يحدث	ايلاج	ولا انزال ، والمعلوم لدينا ان الجماع فقط هو المحرم العودة للميقات
موجودة معي في الحج ، فحدث انزال دون	لمس	الذكر بالتفكير فقط ، العمرة لضيق التنفس ووجود اطفال صغار ؟ في
في منى داعبت زوجتي بشهوة ولكن لم يحصل	جماع	. فهل عليّ شيء ؟ السلام عليكم و رحمة الله اي بمعنى
الموضوع: طلقت زوجتي طلقة واحدة ، واتتها	العادة	الشهرية مرتين كاملتين ، واغتسلت منها ، وعندما اتتها العادة ام لا
مرتين كاملتين ، واغتسلت منها ، وعندما اتتها	العادة	ام لا ؟ اخاف ان اعاشرها ، وتكون المعاشرة زنا. ملحوظة
لا ؟ اخاف ان اعاشرها ، وتكون المعاشرة	زنا	. ملحوظة: اكتشفت ان زوجتي بها مس عاشق ، وتم عمل
ان زوجتي بها مس عاشق ، وتم عمل	سحر	لنا للتفرقة ، فهل تعتبر طلقتي صحيحة ام اطلقها ؟ وكيف لي
بعد ان احضرت لها يكن على الاطلاق مجرد	خيال	؟ 2) هل الطلاق الاخير يقع بالرغم من ان زوجتي عند
الاساس ، يعتبر طلاقا زاد منه شيء ولم	ارغب	بشربه ، فهل يمكنني رميه بالقمامة ؟ دارت بيني وبين زوجتي مناقشة
، واصلي وادعو الله ان يغفر لي ،	لمس	الرجل ام زوجته ينقض الوضوء عند الشافعية ؟ انا مقدم على الطلاق
على الطلاق بـطلب من زوجتي بحجة انني عاجز	جنسيا	بـ % 20 و انا لا اريد الطلاق لانني لست مريضا ،
المذي ونسيت ذلك ثم اني توضات للصلاة وغسلت	ذكري	ولكني نسيت ان اغسل تعالى ـ يتسنى لي ان اصرف على اولادي
طالت فترة غيابي اي بعد ابتعادي عن ممارسة	الجنس	لمدة اسبوع وما ؟ افيدوني جزاكم الله عنا كل الخيروشكرا السلام عليكم
عندما اتكلم مع زوجتي احس بشي يخرج من	ذكري	فهل هو مذي اومني ؟ واحياناً عندما اقوم من النوم ان اطرح
ام اجمع بين. ؟ هل يجوز مشاهدة	جماع	الحيوانات مع بعضها البعض ، لكي تثيرني عند جماع زوجتي ، مع
الحيوانات مع بعضها البعض ، لكي تثيرني عند	جماع	زوجتي ، مع العلم انني احب ذلك ؟ وجزاكم الله خيرًا.
زوجتي ، وهي تريد اعتناق الاسلام. في	العادة	ينزل مني افرازات مرضية ، وحين اكون وقدر مر على وفاتها ثلاث
هذا اليوم. هل تجب الكفارة ؟ لقد	جامعت	زوجتي في نهار رمضان و لم اتم الصيام ـ اي اكلنا و
ذلك ؟ جزاكم الله خيرا قبل 10 سنوات	جامعت	زوجتي في رمضان ولا اتذكر كم يوما افطرت ؟ جزاكم الله خيرا
علي قليلا والحكم في وفي زوجتي ؟ زوجي	جامعني	نهار رمضان على الرغم من رفضي في بداية الامر ، لكنه قال
واتوب اليه من كل ذنب واصلي واصوم ؟	جامعت	زوجتي في نهار رمضان وكنت مفطرا لاني كنت مسافرا (لكني افطر
على حق. انا متزوج منذ شهرين وقد	جامعت	زوجتي في نهار رمضان ولا استطيع صيام شهرين بسب عملي الشاق نهارا
بسبب انهم ، وعلينا كفارة لما حصل من	جماع	؟ جزاكم الله خيرا. لقد كنت مع زوجتي بخلوة وبلغنا شهوتنا
خيرا. لقد كنت مع زوجتي بخلوة وبلغنا	شهوتنا	بكل شغف ، واثناء ممارسة الجماع خرج ذكري من فرجها عن طريق
شهوتنا بكل شغف ، واثناء ممارسة الجماع خرج	ذكري	من فرجها عن طريق العمل بقول الشيخ ، مع اطمئناني لفتواه ،
الزوج كفارة ايضا ؟ وجزاكم الله خيراً.	جامعت	زوجتي ولم تطهر من حيضها اي بقي قليل من الاصفرار فما كفارة
الكفارة في هذه الحالة لو حصل ذلك.	جامعت	زوجتي بعد ان انقطع عنها دم الحيض قبل ان تغتسل. فهل
ام مجموعهما ؟. السلام عليكم: -	جامعت	زوجتي من الدبر واكرر ذلك دائما ما حكم هذا وكيف التخلص منه
لو لبست الواقي الذكري هل يجوز ان ادخل	ذكري	في فتحة شرج زوجتي ؟ وشكراً. اودُّ اعلام فضيلتكم انني ارجو
الذكري هل يجوز ان ادخل ذكري في فتحة	شرج	زوجتي ؟ وشكراً. اودُّ اعلام فضيلتكم انني ارجو باسئلتي هذه الورع
